gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2799477712	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS781020898	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Slide Mountain	New York	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.9986	-74.3864							2019-06-07T00:00:00	7	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS781020898				CC0_1_0		obsr565807			2020-09-08T21:42:20.638Z		
2799340216	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848690108	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Osceola.5	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0016	-71.5358							2019-06-28T00:00:00	28	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848690108				CC0_1_0		obsr948152			2020-09-08T21:33:33.540Z		
2799340211	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848685465	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mansfield.3	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5248	-72.8089							2019-06-16T00:00:00	16	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848685465				CC0_1_0		obsr948152			2020-09-08T21:33:33.539Z		
2799264651	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS777367547	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Killington North.1	Vermont	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.6063	-72.8234							2018-06-09T00:00:00	9	6	2018	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS777367547				CC0_1_0		obsr948152			2020-09-08T21:29:20.877Z		
2799264593	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS777338297	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Baldpate.4	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.6041	-70.8999							2018-06-16T00:00:00	16	6	2018	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS777338297				CC0_1_0		obsr948152			2020-09-08T21:29:20.856Z		
2799264589	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS777336839	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Resolution.6	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1465	-71.3169							2018-06-13T00:00:00	13	6	2018	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS777336839				CC0_1_0		obsr948152			2020-09-08T21:29:20.855Z		
2799158385	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848682410	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Lone Mountain Northwest.5	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9877	-70.3725							2019-06-05T00:00:00	5	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848682410				CC0_1_0		obsr948152			2020-09-08T21:32:56.810Z		
2799030568	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848650106	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Kibby Mountain.2	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.4264	-70.5506							2019-06-16T00:00:00	16	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848650106				CC0_1_0		obsr948152			2020-09-08T21:11:22.535Z		
2798950214	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848689525	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Old Blue Mountain.5	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.7463	-70.7658							2019-06-08T00:00:00	8	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848689525				CC0_1_0		obsr948152			2020-09-08T21:33:13.459Z		
2798950206	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848654640	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Baldpate.3	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.6063	-70.8993							2019-06-09T00:00:00	9	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848654640				CC0_1_0		obsr948152			2020-09-08T21:33:13.456Z		
2798760614	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848689515	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Old Blue Mountain.5	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.7463	-70.7658							2019-06-08T00:00:00	8	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848689515				CC0_1_0		obsr948152			2020-09-08T21:29:54.320Z		
2798760609	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848685005	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mansfield Nose.3	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5286	-72.8184							2019-06-09T00:00:00	9	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848685005				CC0_1_0		obsr948152			2020-09-08T21:29:54.318Z		
2798756943	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS936650343	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Sainte-Foy--1652 rue de Bruyères	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.7625	-71.2694							2010-09-10T00:00:00	10	9	2010	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS936650343				CC0_1_0		obsr56301			2020-09-08T21:24:14.902Z		
2798609128	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_ME:OBS926764571	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	AP97; A_50-a	Maine	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.7961	-70.768							2019-06-02T00:00:00	2	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_ATL_ME	OBS926764571				CC0_1_0		obsr556774			2020-09-08T21:28:18.639Z		
2798478239	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848687764	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Blue East.6	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0276	-71.8118							2019-06-08T00:00:00	8	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848687764				CC0_1_0		obsr948152			2020-09-08T21:32:44.516Z		
2798371199	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848658684	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Brothers East.1	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.9551	-69.011							2019-06-16T00:00:00	16	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848658684				CC0_1_0		obsr948152			2020-09-08T21:17:44.485Z		
2798351855	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848681275	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Lone Mountain Northwest.2	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9938	-70.3707							2019-06-05T00:00:00	5	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848681275				CC0_1_0		obsr948152			2020-09-08T21:29:40.128Z		
2798296393	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848654759	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Baldpate.4	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.6041	-70.8999							2019-06-09T00:00:00	9	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848654759				CC0_1_0		obsr948152			2020-09-08T21:44:03.128Z		
2798270152	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS778156639	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Jay Peak	Vermont	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9242	-72.5257							2019-06-23T00:00:00	23	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS778156639				CC0_1_0		obsr19763			2020-09-08T21:29:39.639Z		
2798028747	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848691497	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Sabbath Day Pond.1	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.8441	-70.6327							2019-06-02T00:00:00	2	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848691497				CC0_1_0		obsr948152			2020-09-08T21:29:25.694Z		
2798006559	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS796602421	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Washington	New Hampshire	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2713	-71.303							2019-07-26T00:00:00	26	7	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS796602421				CC0_1_0		obsr115147			2020-09-08T21:32:05.380Z		
2797993582	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848690770	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Porter.6	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2122	-73.8568							2019-07-03T00:00:00	3	7	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848690770				CC0_1_0		obsr948152			2020-09-08T21:30:24.816Z		
2797980517	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848667722	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Gothics.4	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.13	-73.8422							2019-06-18T00:00:00	18	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848667722				CC0_1_0		obsr948152			2020-09-08T21:20:37.253Z		
2797842472	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS775143009	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Mont Gosford	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.328	-70.9018							2019-06-14T00:00:00	14	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS775143009				CC0_1_0		obsr609745			2020-09-08T21:29:37.041Z		
2797839736	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS849421955	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Huntington Ravine.2	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2662	-71.2737							2019-06-23T00:00:00	23	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS849421955				CC0_1_0		obsr948152			2020-09-08T21:22:27.417Z		
2797815439	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS786381318	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield VCE banding station	Vermont	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8153							2019-07-18T00:00:00	18	7	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS786381318				CC0_1_0		obsr181463			2020-09-08T21:27:25.411Z		
2797469470	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848655033	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Baldpate.5	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.6022	-70.9015							2019-06-09T00:00:00	9	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848655033				CC0_1_0		obsr948152			2020-09-08T21:33:34.907Z		
2797440755	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848654969	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Battell North.1	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.9865	-72.9375							2019-06-24T00:00:00	24	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848654969				CC0_1_0		obsr948152			2020-09-08T21:30:22.554Z		
2797310607	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848682309	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Lone Mountain Northwest.2	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9938	-70.3707							2019-06-05T00:00:00	5	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848682309				CC0_1_0		obsr948152			2020-09-08T21:30:15.495Z		
2797233579	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS820207993	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Central Park--The Ramble	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.7771	-73.9696							2019-05-29T00:00:00	29	5	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS820207993				CC0_1_0		obsr238563			2020-09-08T21:30:06.070Z		
2797155541	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848687877	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Blue East.8	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.024	-71.8061							2019-06-08T00:00:00	8	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848687877				CC0_1_0		obsr948152			2020-09-08T21:43:53.052Z		
2797088381	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848687312	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Jefferson West.1	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3141	-71.3297							2019-06-24T00:00:00	24	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848687312				CC0_1_0		obsr948152			2020-09-08T21:32:44.776Z		
2796939547	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848660345	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Worcester West.1	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.4288	-72.6214							2019-06-12T00:00:00	12	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848660345				CC0_1_0		obsr948152			2020-09-08T21:30:00.889Z		
2796889893	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS793135897	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Saddleback Mountain	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9344	-70.5083							2019-05-26T00:00:00	26	5	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS793135897				CC0_1_0		obsr329203			2020-09-08T21:32:40.911Z		
2796691409	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848664620	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Ethan Allen.1	Vermont	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2909	-72.8843							2019-06-15T00:00:00	15	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848664620				CC0_1_0		obsr948152			2020-09-08T21:10:15.871Z		
2796691404	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848656719	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Big Slide.2	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1802	-73.878							2019-06-18T00:00:00	18	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848656719				CC0_1_0		obsr948152			2020-09-08T21:10:15.870Z		
2796402750	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS849421652	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Hunter North.1	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.1758	-74.229							2019-06-09T00:00:00	9	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS849421652				CC0_1_0		obsr948152			2020-09-08T21:30:29.274Z		
2796382465	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848687743	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Ellen.1	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1579	-72.9285							2019-06-23T00:00:00	23	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848687743				CC0_1_0		obsr948152			2020-09-08T21:25:29.238Z		
2796312362	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS809490400	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Washington Auto Road	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2894	-71.2289							2019-06-17T00:00:00	17	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS809490400				CC0_1_0		obsr297045			2020-09-08T21:32:45.371Z		
2796273426	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848654402	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Baldpate.1	Maine	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.6087	-70.8945							2019-06-09T00:00:00	9	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848654402				CC0_1_0		obsr948152			2020-09-08T21:11:03.385Z		
2796229892	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848691496	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Sabbath Day Pond.1	Maine	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.8441	-70.6327							2019-06-02T00:00:00	2	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848691496				CC0_1_0		obsr948152			2020-09-08T21:29:43.531Z		
2796229890	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848686069	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mount Ellen.3	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1623	-72.9298							2019-06-23T00:00:00	23	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848686069				CC0_1_0		obsr948152			2020-09-08T21:29:43.531Z		
2796132523	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848653156	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Tuckerman Ravine.4	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2608	-71.2897							2019-06-23T00:00:00	23	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848653156				CC0_1_0		obsr948152			2020-09-08T21:29:08.755Z		
2796074619	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848688697	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Plateau Mountain North.6	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.1483	-74.1809							2019-06-15T00:00:00	15	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848688697				CC0_1_0		obsr948152			2020-09-08T21:24:03.255Z		
2796074602	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848654946	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Battell North.1	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.9865	-72.9375							2019-06-24T00:00:00	24	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS848654946				CC0_1_0		obsr948152			2020-09-08T21:24:03.245Z		
2796019549	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS778868160	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Moosilauke, Benton	New Hampshire	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0231	-71.8312							2019-06-24T00:00:00	24	6	2019	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS778868160				CC0_1_0		obsr253050			2020-09-08T21:27:17.405Z		
